id,title,url,date,duration,viewCount,likes,channelName,channelId,channelUrl,channelJoinedDate,numberOfSubscribers,channelTotalViews,channelTotalVideos,text,extractedAt
5Es-WhgMM1o,"Baking Muffins with JJ, Cody, and Nina 🧁 | Super Muffin Man | CoComelon Nursery Rhymes & Kids Songs",https://www.youtube.com/watch?v=5Es-WhgMM1o,2026-05-16 07:00:04+00:00,00:04:52,184758,441,Cocomelon - Nursery Rhymes,UCbCmjCuTUZos6Inko4u57UQ,https://www.youtube.com/channel/UCbCmjCuTUZos6Inko4u57UQ,"Sep 1, 2006",201000000,221583842855,1996,"Superheroes need healthy snacks to stay strong! Join JJ and his super-friends Cody and Nina as they power back up with delicious baked muffins. Happy World Baking Day! Are you ready for the healthy, delicious muffins?

#cocomelon #muffinman #worldbakingday #superhero #healthysnacks #kidssongs #nurseryrhymes

Subscribe for new videos every week!
https://www.youtube.com/c/CoComelon?sub_confirmation=1

Verse 1:
Do you know, the muffin man
The muffin man, the muffin man
Do you know, the muffin man
Who lives on Drury lane

Yes I know, the muffin man
The muffin man, the muffin man
Yes I know, the muffin man
Who lives on Drury lane

Verse 2:
Do you know, the muffin man
The muffin man, the muffin man
Do you know, the muffin man
Who lives on Drury lane

Yes I know, the muffin man
The muffin man, the muffin man
Yes I know, the muffin man
Who lives on Drury lane

Verse 3:
Do you know, the muffin man
The muffin man, the muffin man
Do you know, the muffin man
Who lives on Drury lane

Yes I know, the muffin man
The muffin man, the muffin man
Yes I know, the muffin man
Who lives on Drury lane

Yes I know, the muffin man
The muffin man, the muffin man
Yes I know, the muffin man
Who lives on Drury lane

Music available on all major streaming platforms now:
🍉 https://cocomelon.lnk.to/TheCompleteCollectionYT!DSC

Watch our playlists: 
New Kids Songs by CoComelon
https://www.youtube.com/playlist?list=PLT1rvk7Trkw6-eCetnOs60kLGdmcHhyj0

ALL NEW CoComelon Animal Episodes! 🤩
https://www.youtube.com/playlist?list=PLb8WrhcvGhOjFm2xrfaUZq3ytKuWQL5wE

ALL NEW Melon Patch Episodes! 🍉
https://www.youtube.com/playlist?list=PLG-JTGmBSVRl8-uwmN0GmKVDbMi97gP4O

Website ► https://cocomelon.com/ 
Facebook ►https://www.facebook.com/CoComelonKids 
Instagram ►https://www.instagram.com/cocomelon/ 
TikTok ► https://www.tiktok.com/@cocomelon?lang=en
Music Services ►https://lnk.to/CoCoCCYTBYT
iOS Learning App ► https://apps.apple.com/us/app/cocomelon-kids-learn-play/id6498924680
Android Learning App ► https://play.google.com/store/apps/details?id=com.moonbug.ccml

About CoComelon:

Where kids can be happy and smart!

CoComelon’s 3D animation and songs create a world that centers on the everyday experiences of young children. 
In addition to helping preschoolers learn letters, numbers, animal sounds, colors, and more, the videos impart prosocial life lessons, providing parents with an opportunity to teach and play with their children as they watch together.

© Moonbug Entertainment. All rights Reserved.",2026-05-16T21:00:00.000Z
88kMgs1Cyfw,Celebrate International Women’s Day with CoComelon | CoComelon Nursery Rhymes & Kids Songs,https://www.youtube.com/watch?v=88kMgs1Cyfw,2026-03-07 08:00:06+00:00,00:06:16,3116140,2600,Cocomelon - Nursery Rhymes,UCbCmjCuTUZos6Inko4u57UQ,https://www.youtube.com/channel/UCbCmjCuTUZos6Inko4u57UQ,"Sep 1, 2006",201000000,221583842855,1996,"Happy International Women’s Day! 🌸 Today, we’re celebrating the incredible girls and women who inspire us every day—from the classroom to the heart of the home.

#cocomelon #mother #kidslearning #celebration 

Subscribe for new videos every week!
https://www.youtube.com/c/CoComelon?sub_confirmation=1

Today is a day to celebrate
Mothers and daughters together
Today is a day for us to say
I love when we’re together            

My daughter and me
My daughter and me 
We play hard
She’s my little soccer star
My daughter and me
My daughter and me
I’m glad that you’re mine

My mommy and me
My mommy and me
We plant the flowers
In the garden for hours
My mommy and me
My mommy and me  
I’m glad that you’re mine

My daughter and me
My daughter and me
We ride our bikes
Going fast is what we like
My daughter and me
My daughter and me
I’m glad that you’re mine

My daughter and me
My daughter and me
We have the same nose
And fingers and toes
My daughter and me
My daughter and me
I’m glad that you’re mine

My mommy and me
My mommy and me
We dress up fancy
With polka dots and beads
My mommy and me
My mommy and me
I’m glad that you’re mine

My daughter and me
My mommy and me 
So happy can’t you see
There’s no place I’d rather be
My daughter and me
My mommy and me
I’m glad that you’re mine

Music available on all major streaming platforms now:
🍉 https://cocomelon.lnk.to/TheCompleteCollectionYT!DSC

Watch our playlists: 
New Kids Songs by CoComelon
https://www.youtube.com/playlist?list=PLT1rvk7Trkw6-eCetnOs60kLGdmcHhyj0

ALL NEW CoComelon Animal Episodes! 🤩
https://www.youtube.com/playlist?list=PLb8WrhcvGhOjFm2xrfaUZq3ytKuWQL5wE

ALL NEW Melon Patch Episodes! 🍉
https://www.youtube.com/playlist?list=PLG-JTGmBSVRl8-uwmN0GmKVDbMi97gP4O

Website ► https://cocomelon.com/ 
Facebook ►https://www.facebook.com/CoComelonKids 
Instagram ►https://www.instagram.com/cocomelon/ 
TikTok ► https://www.tiktok.com/@cocomelon?lang=en
Music Services ►https://lnk.to/CoCoCCYTBYT
iOS Learning App ► https://apps.apple.com/us/app/cocomelon-kids-learn-play/id6498924680
Android Learning App ► https://play.google.com/store/apps/details?id=com.moonbug.ccml

About CoComelon:

Where kids can be happy and smart!

CoComelon’s 3D animation and songs create a world that centers on the everyday experiences of young children. 
In addition to helping preschoolers learn letters, numbers, animal sounds, colors, and more, the videos impart prosocial life lessons, providing parents with an opportunity to teach and play with their children as they watch together.

© Moonbug Entertainment. All rights Reserved.",2026-05-16T21:00:00.000Z
-vIiyEEYQpo,Peekaboo with JJ & Hello Kitty | @CoComelonSanrioPlaydates | CoComelon Nursery Rhymes & Kids Songs,https://www.youtube.com/watch?v=-vIiyEEYQpo,,00:03:09,450115,870,Cocomelon - Nursery Rhymes,UCbCmjCuTUZos6Inko4u57UQ,https://www.youtube.com/channel/UCbCmjCuTUZos6Inko4u57UQ,"Sep 1, 2006",0,221583842855,1996,"Melody and Kitty look for their friends before a pop dance performance. They find each of their CoComelon buddies warming up with a dance move each nearby. As each one joins, they add to their final routine.

Subscribe to the NEW 'CoComelon Playdates with Sanrio Friends' Channel! 🍎 https://www.youtube.com/@CoComelonSanrioPlaydates?sub_confirmation=1

#cocomelon #hellokitty #sanrio #nurseryrhymes #kidsvideo #kidssongs

Subscribe for new videos every week!
https://www.youtube.com/c/CoComelon?sub_confirmation=1

It’s a beautiful day,
The sky is shining (sora wa kira kira)!
I want to dance with my friends,
Where are they hiding?

Where is JJ? (JJ wa doko?)
Where is Emmy? (Emmy wa doko?)
Where is Kiki? (Kiki wa doko?)
Let’s go!

Peekaboo (Where are you?)
Peekaboo (Where are you?)
Peekaboo (Where are you?)
I see you!
Peekaboo (Where are you?)
Peekaboo (Where are you?)
Peekaboo (Where are you?)
I see you!

Ichi, ni, san, we’re having fun!
Waa, omoshiroi! (waa, omoshiroi!)
It’s time to go, hajimeyou.
Sing a song of joy (c’mon!)

Where is Emmy? (Emmy wa doko?)
Where is Kiki? (Kiki wa doko?)
Where is Boba? (Boba wa doko?)
Let’s go!

Peekaboo (Where are you?)
Peekaboo (Where are you?)
Peekaboo (Where are you?)
I see you!
Peekaboo (Where are you?)
Peekaboo (Where are you?)
Peekaboo (Where are you?)
I see you!

Where is Boba?
Where is Boba?
Hey! Where is Boba?
Boba?!?

Peekaboo (Where are you?)
Peekaboo (Where are you?)
Peekaboo (Where are you?)
I see you!
Peekaboo (Where are you?)
Peekaboo (Where are you?)
Peekaboo (Where are you?)
I see you!

Mitsuketa!
I see you!
Inai, inai, baa!

Music available on all major streaming platforms now:
🍉 https://cocomelon.lnk.to/TheCompleteCollectionYT!DSC

Watch our playlists: 
New Kids Songs by CoComelon
https://www.youtube.com/playlist?list=PLT1rvk7Trkw6-eCetnOs60kLGdmcHhyj0

ALL NEW CoComelon Animal Episodes! 🤩
https://www.youtube.com/playlist?list=PLb8WrhcvGhOjFm2xrfaUZq3ytKuWQL5wE

ALL NEW Melon Patch Episodes! 🍉
https://www.youtube.com/playlist?list=PLG-JTGmBSVRl8-uwmN0GmKVDbMi97gP4O

Website ► https://cocomelon.com/ 
Facebook ►https://www.facebook.com/CoComelonKids 
Instagram ►https://www.instagram.com/cocomelon/ 
TikTok ► https://www.tiktok.com/@cocomelon?lang=en
Music Services ►https://lnk.to/CoCoCCYTBYT
iOS Learning App ► https://apps.apple.com/us/app/cocomelon-kids-learn-play/id6498924680
Android Learning App ► https://play.google.com/store/apps/details?id=com.moonbug.ccml

About CoComelon:

Where kids can be happy and smart!

CoComelon’s 3D animation and songs create a world that centers on the everyday experiences of young children. 
In addition to helping preschoolers learn letters, numbers, animal sounds, colors, and more, the videos impart prosocial life lessons, providing parents with an opportunity to teach and play with their children as they watch together.

© Moonbug Entertainment. All rights Reserved.",2026-05-16T21:00:00.000Z
wLZ1AEgwxzQ,Taekwondo & Yoga Song 🧘 | Stay Active and Healthy | CoComelon Nursery Rhymes & Kids Songs,https://www.youtube.com/watch?v=wLZ1AEgwxzQ,2026-05-14 07:00:52+00:00,00:06:15,315102,882,Cocomelon - Nursery Rhymes,UCbCmjCuTUZos6Inko4u57UQ,https://www.youtube.com/channel/UCbCmjCuTUZos6Inko4u57UQ,"Sep 1, 2006",201000000,221583842855,1996,"Hard work, focus, and breathing! JJ is learning the fundamentals of Taekwondo. It takes practice and support, but he is determined to earn his belt! Afterward, join the kids at school as they learn the importance of taking care of their bodies and minds through calming yoga stretches. Celebrate Asian-American Culture with CoComelon friends!

#cocomelon #taekwondo #yoga #mindfulness #asianamerican #kidssongs #nurseryrhymes #learning

Subscribe for new videos every week!
https://www.youtube.com/c/CoComelon?sub_confirmation=1

Hana, dul, set, Kya! Tae-kwon! Tae-kwon-do! 
Show your spirit! Kya! Tae-kwon! Tae-kwon-do! 
Reach new levels! Kya! Tae-kwon! Tae-kwon-do!
Everyone! Let’s Go! Tae-kwon! Tae-kwon-do!

Straight Punch! Backfist! Tiger Claw!
Use your body, fist, and all!
Don’t give up! If you train hard,
Tae-kwon-do will take you far!

Front Kick! Side Kick! Roundhouse Kick!
Kick up high, kick strong and quick!
Don’t give up! If you train hard,
Tae-kwon-do will take you far!

Breath In! Breath Out! Meditate.
Close your eyes and concentrate,
Don’t give up! If you train hard,
Tae-kwon-do will take you far!

Form 1! Form 2! Strike a pose.
Do your best as master shows,
Don’t give up! If you train hard,
Tae-kwon-do will take you far!

1! 2! 3! Strike! Break the board!.
Focus to earn your reward,
Don’t give up! If you train hard,
Tae-kwon-do will take you far!

Music available on all major streaming platforms now:
🍉 https://cocomelon.lnk.to/TheCompleteCollectionYT!DSC

Watch our playlists: 
New Kids Songs by CoComelon
https://www.youtube.com/playlist?list=PLT1rvk7Trkw6-eCetnOs60kLGdmcHhyj0

ALL NEW CoComelon Animal Episodes! 🤩
https://www.youtube.com/playlist?list=PLb8WrhcvGhOjFm2xrfaUZq3ytKuWQL5wE

ALL NEW Melon Patch Episodes! 🍉
https://www.youtube.com/playlist?list=PLG-JTGmBSVRl8-uwmN0GmKVDbMi97gP4O

Website ► https://cocomelon.com/ 
Facebook ►https://www.facebook.com/CoComelonKids 
Instagram ►https://www.instagram.com/cocomelon/ 
TikTok ► https://www.tiktok.com/@cocomelon?lang=en
Music Services ►https://lnk.to/CoCoCCYTBYT
iOS Learning App ► https://apps.apple.com/us/app/cocomelon-kids-learn-play/id6498924680
Android Learning App ► https://play.google.com/store/apps/details?id=com.moonbug.ccml

About CoComelon:

Where kids can be happy and smart!

CoComelon’s 3D animation and songs create a world that centers on the everyday experiences of young children. 
In addition to helping preschoolers learn letters, numbers, animal sounds, colors, and more, the videos impart prosocial life lessons, providing parents with an opportunity to teach and play with their children as they watch together.

© Moonbug Entertainment. All rights Reserved.",2026-05-16T21:00:00.000Z
B_SzFzlyii0,If You're Happy and You Know It | CoComelon Nursery Rhymes & Kids Songs,https://www.youtube.com/watch?v=B_SzFzlyii0,2026-01-31 08:00:12+00:00,00:06:09,15560734,14000,Cocomelon - Nursery Rhymes,UCbCmjCuTUZos6Inko4u57UQ,https://www.youtube.com/channel/UCbCmjCuTUZos6Inko4u57UQ,"Sep 1, 2006",201000000,221583842855,1996,"Get ready to clap, stomp, and shout ""Hooray!"" In this ""Happy and You Know It"" special, JJ travels from the dinosaur theme park to the classroom to discover all the different ways we can move and dance. Whether he’s roaring with dinosaurs or crafting with classmates, JJ is ready to show the world he’s happy!

#cocomelon #kidssongs #kidsvideos #nurseryrhymes

Subscribe for new videos every week!
https://www.youtube.com/c/CoComelon?sub_confirmation=1

If you're happy and you know it,
Clap your hands.
If you're happy and you know it,
Clap your hands.
If you're happy and you know it,
Then your face will surely show it.
If you're happy and you know it, 
Clap your hands.

If you're happy and you know it,
Stomp your feet.
If you're happy and you know it,
Stomp your feet.
If you're happy and you know it,
Then your face will surely show it.
If you're happy and you know it,
Stomp your feet.

If you're happy and you know it,
Shout hurray (hurray)!
If you're happy and you know it,
Shout hurray (hurray)!
If you're happy and you know it,
Then your face will surely show it.
If you're happy and you know it,
Shout hurray (hurray)!

If you're happy and you know it, 
Do all three.
Hurray!
If you're happy and you know it,
Do all three.
Hurray!
If you're happy and you know it,
Then your face will surely show it.
If you're happy and you know it, 
Do all three!
Hurray!

If you're happy and you know it,
Clap your hands.
If you're happy and you know it,
Clap your hands.
If you're happy and you know it,
Then your face will surely show it.
If you're happy and you know it, 
Clap your hands.

Music available on all major streaming platforms now:
🍉 https://cocomelon.lnk.to/TheCompleteCollectionYT!DSC
🍉 Sign up for the CoCoClub newsletter to access exclusive content, giveaways, and more! https://lnk.to/CCMNews

Watch our playlists: 
New Kids Songs by CoComelon
https://www.youtube.com/playlist?list=PLT1rvk7Trkw6-eCetnOs60kLGdmcHhyj0

ALL NEW CoComelon Animal Episodes! 🤩
https://www.youtube.com/playlist?list=PLb8WrhcvGhOjFm2xrfaUZq3ytKuWQL5wE

ALL NEW Melon Patch Episodes! 🍉
https://www.youtube.com/playlist?list=PLG-JTGmBSVRl8-uwmN0GmKVDbMi97gP4O

Website ► https://cocomelon.com/ 
Facebook ►https://www.facebook.com/CoComelonKids 
Instagram ►https://www.instagram.com/cocomelon/ 
TikTok ► https://www.tiktok.com/@cocomelon?lang=en
Music Services ►https://lnk.to/CoCoCCYTBYT
iOS Learning App ► https://apps.apple.com/us/app/cocomelon-kids-learn-play/id6498924680
Android Learning App ► https://play.google.com/store/apps/details?id=com.moonbug.ccml

About CoComelon:

Where kids can be happy and smart!

CoComelon’s 3D animation and songs create a world that centers on the everyday experiences of young children. In addition to helping preschoolers learn letters, numbers, animal sounds, colors, and more, the videos impart prosocial life lessons, providing parents with an opportunity to teach and play with their children as they watch together.

© Moonbug Entertainment. All rights Reserved.",2026-05-16T21:00:00.000Z
2l7Lfn-1kps,Five Little Speckled Frogs | Learn Numbers with CoComelon Nursery Rhymes & Kids Songs,https://www.youtube.com/watch?v=2l7Lfn-1kps,2026-01-10 08:00:04+00:00,00:05:49,4488784,3900,Cocomelon - Nursery Rhymes,UCbCmjCuTUZos6Inko4u57UQ,https://www.youtube.com/channel/UCbCmjCuTUZos6Inko4u57UQ,"Sep 1, 2006",201000000,221583842855,1996,"Have fun counting to five and learning to dive with this fun song about frogs and ducks! Can you count animal friends with us?

#cocomelon #counting #numbers #nurseryrhymes 

Subscribe for new videos every week!
https://www.youtube.com/c/CoComelon?sub_confirmation=1

Lyrics: 

Five little speckled frogs
Sat on a speckled log
Eating some most delicious bugs (yum, yum)
One jumped into the pool
Where it was nice and cool
Then there were four green speckled frogs

Four little speckled frogs
Sat on a speckled log
Eating some most delicious bugs (yum, yum)
One jumped into the pool
Where it was nice and cool
Then there were three green speckled frogs

Three little speckled frogs
Sat on a speckled log
Eating some most delicious bugs (yum, yum)
One jumped into the pool
Where it was nice and cool
Then there were two green speckled frogs

Two little speckled frogs 
Sat on a speckled log
Eating some most delicious bugs (yum, yum)
One jumped into the pool
Where it was nice and cool
Then there was one green speckled frog

One little speckled frog
Sat on a speckled log
Eating some most delicious bugs (yum, yum)
He jumped into the pool
Where it was nice and cool
Then there were no green speckled frogs

Music available on all major streaming platforms now:
🍉 https://cocomelon.lnk.to/TheCompleteCollectionYT!DSC
🍉 Sign up for the CoCoClub newsletter to access exclusive content, giveaways, and more! https://lnk.to/CCMNews

Watch our playlists: 
New Kids Songs by CoComelon
https://www.youtube.com/playlist?list=PLT1rvk7Trkw6-eCetnOs60kLGdmcHhyj0

ALL NEW CoComelon Animal Episodes! 🤩
https://www.youtube.com/playlist?list=PLb8WrhcvGhOjFm2xrfaUZq3ytKuWQL5wE

ALL NEW Melon Patch Episodes! 🍉
https://www.youtube.com/playlist?list=PLG-JTGmBSVRl8-uwmN0GmKVDbMi97gP4O

Website ► https://cocomelon.com/ 
Facebook ►https://www.facebook.com/CoComelonKids 
Instagram ►https://www.instagram.com/cocomelon/ 
TikTok ► https://www.tiktok.com/@cocomelon?lang=en
Music Services ►https://lnk.to/CoCoCCYTBYT
iOS Learning App ► https://apps.apple.com/us/app/cocomelon-kids-learn-play/id6498924680
Android Learning App ► https://play.google.com/store/apps/details?id=com.moonbug.ccml

About CoComelon:

Where kids can be happy and smart!

CoComelon’s 3D animation and songs create a world that centers on the everyday experiences of young children. 
In addition to helping preschoolers learn letters, numbers, animal sounds, colors, and more, the videos impart prosocial life lessons, providing parents with an opportunity to teach and play with their children as they watch together.

© Moonbug Entertainment. All rights Reserved.",2026-05-16T21:00:00.000Z
5YVAUVetqfg,JJ Loves Vegetables! 🥕 | Peas Song + Yes Yes Vegetables | Healthy Habits | CoComelon Nursery Rhymes,https://www.youtube.com/watch?v=5YVAUVetqfg,2026-02-19 08:00:06+00:00,00:06:27,2803095,3300,Cocomelon - Nursery Rhymes,UCbCmjCuTUZos6Inko4u57UQ,https://www.youtube.com/channel/UCbCmjCuTUZos6Inko4u57UQ,"Sep 1, 2006",201000000,221583842855,1996,"Get ready to snack on some fun! Join JJ, Cody, and the whole crew in this delicious compilation that makes eating fruits and veggies the best part of the day. From the ""Yes Yes Vegetables Song"" to the ""Yes Yes Fruits"" your little ones will learn that being healthy is a tasty adventure!

#cocomelon #nurseryrhymes #kidssongs #kidsvideos

Subscribe for new videos every week!
https://www.youtube.com/c/CoComelon?sub_confirmation=1

It’s dinner time,
Time to eat.
Eat some yummy,
Ve-e-ggies.

Crunchy carrots,
B-broccoli.
C-c-cauliflower,
And puh-puh-peas!

Can I get peas please?
Puh-puh-peas!
Can I get peas please?
Puh-puh-peas!
I love puh-puh-peas,
They are so yummy.
Can I get peas please?
Puh-puh-puh-puh-peas,
Yeah!

Puh-puh-puh-puh-peas,
Puh-puh-puh-puh-peas.

It’s dinner time,
Time to eat.
Eat some yummy,
Ve-e-ggies.

Cu-cucumbers,
And celery.
La-la-lettuce,
And puh-puh-peas!

Can I get peas please?
Puh-puh-peas! 
Can I get peas please?
Puh-puh-peas!
I love puh-puh-peas,
They are so yummy.
Can I get peas please?
Puh-puh-puh-puh-peas,
Yeah!

Puh-puh-puh-puh-peas,
Puh-puh pretty please.
Puh-puh-puh-puh-peas,
Puh-puh pretty please.
Puh-puh-puh-puh-peas,
Puh-puh pretty please.
Puh-puh-puh-puh-peas,
Pretty please!

Can I get peas please?
Puh-puh-peas!
Can I get peas please?
Puh-puh-peas!
I love puh-puh-peas,
They are so yummy.
Can I get peas please?
Puh-puh-puh-puh-peas.

Can I get peas please?
Puh-puh-peas!
Can I get peas please?
Puh-puh-peas!
I love puh-puh-peas,
They are so yummy.
Can I get peas please?
Puh-puh-puh-puh-peas,
Yeah!

Music available on all major streaming platforms now:
🍉 https://cocomelon.lnk.to/TheCompleteCollectionYT!DSC
🍉 Sign up for the CoCoClub newsletter to access exclusive content, giveaways, and more! https://lnk.to/CCMNews

Watch our playlists: 
New Kids Songs by CoComelon
https://www.youtube.com/playlist?list=PLT1rvk7Trkw6-eCetnOs60kLGdmcHhyj0

ALL NEW CoComelon Animal Episodes! 🤩
https://www.youtube.com/playlist?list=PLb8WrhcvGhOjFm2xrfaUZq3ytKuWQL5wE

ALL NEW Melon Patch Episodes! 🍉
https://www.youtube.com/playlist?list=PLG-JTGmBSVRl8-uwmN0GmKVDbMi97gP4O

Website ► https://cocomelon.com/ 
Facebook ►https://www.facebook.com/CoComelonKids 
Instagram ►https://www.instagram.com/cocomelon/ 
TikTok ► https://www.tiktok.com/@cocomelon?lang=en
Music Services ►https://lnk.to/CoCoCCYTBYT
iOS Learning App ► https://apps.apple.com/us/app/cocomelon-kids-learn-play/id6498924680
Android Learning App ► https://play.google.com/store/apps/details?id=com.moonbug.ccml

About CoComelon:

Where kids can be happy and smart!

CoComelon’s 3D animation and songs create a world that centers on the everyday experiences of young children. 
In addition to helping preschoolers learn letters, numbers, animal sounds, colors, and more, the videos impart prosocial life lessons, providing parents with an opportunity to teach and play with their children as they watch together.

© Moonbug Entertainment. All rights Reserved.",2026-05-16T21:00:00.000Z
l0wWQ6qPWzo,Cozy & Cuddly Time - JJ's Bedtime Song! 💤 Lullabies for Kids | CoComelon Nursery Rhymes & Kids Songs,https://www.youtube.com/watch?v=l0wWQ6qPWzo,2025-11-11 08:00:56+00:00,00:02:54,5922120,9200,Cocomelon - Nursery Rhymes,UCbCmjCuTUZos6Inko4u57UQ,https://www.youtube.com/channel/UCbCmjCuTUZos6Inko4u57UQ,"Sep 1, 2006",201000000,221583842855,1996,"It’s nap time for JJ, but sleep is a low priority! Luckily, Mom has a wind-down routine ready to go.

Subscribe for new videos every week!
https://www.youtube.com/c/CoComelon?s...

Cozy and cuddly,
Time to count sheep.
Cozy and cuddly,
It’s time to sleep.

My eyelids are sleepy,
And so is my nose.
I’m feeling so comfy,
From my head to toes.

Cozy and cuddly,
Time to count sheep.
Cozy and cuddly,
It’s time to sleep.

My pillow is soft,
And so are my clothes.
I’m feeling so comfy,
From my head to toes.

Cozy and cuddly,
Time to count sheep.
Cozy and cuddly,
It’s time to sleep.

I cuddle my teddy,
My eyes start to close.
I’m feeling so comfy,
From my head to toes.

Sweet dreams,
Sleep tight.
Sweet dreams,
Sleep tight.

Cozy and cuddly,
Time to count sheep.
Cozy and cuddly,
It’s time to sleep.

Music available on all major streaming platforms now:
🍉 https://cocomelon.lnk.to/TheCompleteC...
🍉 Sign up for the CoCoClub newsletter to access exclusive content, giveaways, and more! https://lnk.to/CCMNews

Watch our playlists: 
New Kids Songs by CoComelon
   • Kids Songs by CoComelon  

ALL NEW CoComelon Animal Episodes! 🤩
   • ALL NEW CoComelon Animal Episodes! 🤩 Let's...  

ALL NEW The Melon Patch Episodes!
   • The Melon Patch with Ms.Appleberry - Educa...  

Website ► https://cocomelon.com/ 
Facebook ►  / cocomelonkids   
Instagram ►  / cocomelon   
TikTok ► https://www.tiktok.com/@cocomelon?lan...
Music Services ►https://lnk.to/CoCoCCYTBYT
iOS Learning App ► https://apps.apple.com/us/app/cocomel...
Android Learning App ► https://play.google.com/store/apps/de...

About CoComelon:

Where kids can be happy and smart!

CoComelon’s 3D animation and songs create a world that centers on the everyday experiences of young children. 
In addition to helping preschoolers learn letters, numbers, animal sounds, colors, and more, the videos impart prosocial life lessons, providing parents with an opportunity to teach and play with their children as they watch together.

© Moonbug Entertainment. All rights Reserved.",2026-05-16T21:00:00.000Z
1Yu5UlNbV6I,Humpty Dumpty Playground with JJ | CoComelon Nursery Rhymes & Kids Songs,https://www.youtube.com/watch?v=1Yu5UlNbV6I,2025-12-30 08:00:07+00:00,00:02:43,8847858,10000,Cocomelon - Nursery Rhymes,UCbCmjCuTUZos6Inko4u57UQ,https://www.youtube.com/channel/UCbCmjCuTUZos6Inko4u57UQ,"Sep 1, 2006",201000000,221583842855,1996,"Oh no, don't float away! JJ is having a high-stakes game of tag with his beloved Humpty Dumpty balloon! Watch as he chases it all over the playground, but the sneaky wind keeps the balloon just out of reach. Can JJ catch it before it flies too far? 🏃💨

#CoComelon #HumptyDumpty #KidsSongs #NurseryRhymes #PlaygroundFun #BalloonChase #JJ #ToddlerGames

Subscribe for new videos every week!
https://www.youtube.com/c/CoComelon?sub_confirmation=1

Humpty Dumpty sat on a wall.
Humpty Dumpty had a great fall.
All the king’s horses and all the king’s men,
Couldn’t put Humpty together again.         

Humpty Dumpty sat on a wall.
Humpty Dumpty had a great fall.
All the king’s horses and all the king’s men,
Couldn’t put Humpty together again.    

Humpty Dumpty sat on a wall.
Humpty Dumpty had a great fall.
All the king’s horses and all the king’s men,
Couldn’t put Humpty together again.    

Humpty Dumpty sat on a wall.
Humpty Dumpty had a great fall.
All the king’s horses and all the king’s men,
Couldn’t put Humpty together again.    

Music available on all major streaming platforms now:
🍉 https://cocomelon.lnk.to/TheCompleteCollectionYT!DSC
🍉 Sign up for the CoCoClub newsletter to access exclusive content, giveaways, and more! https://lnk.to/CCMNews

Watch our playlists: 
New Kids Songs by CoComelon
https://www.youtube.com/playlist?list=PLT1rvk7Trkw6-eCetnOs60kLGdmcHhyj0

ALL NEW CoComelon Animal Episodes! 🤩
https://www.youtube.com/playlist?list=PLb8WrhcvGhOjFm2xrfaUZq3ytKuWQL5wE

ALL NEW Melon Patch Episodes! 🍉
https://www.youtube.com/playlist?list=PLG-JTGmBSVRl8-uwmN0GmKVDbMi97gP4O

Website ► https://cocomelon.com/ 
Facebook ►https://www.facebook.com/CoComelonKids 
Instagram ►https://www.instagram.com/cocomelon/ 
TikTok ► https://www.tiktok.com/@cocomelon?lang=en
Music Services ►https://lnk.to/CoCoCCYTBYT
iOS Learning App ► https://apps.apple.com/us/app/cocomelon-kids-learn-play/id6498924680
Android Learning App ► https://play.google.com/store/apps/details?id=com.moonbug.ccml

About CoComelon:

Where kids can be happy and smart!

CoComelon’s 3D animation and songs create a world that centers on the everyday experiences of young children. 
In addition to helping preschoolers learn letters, numbers, animal sounds, colors, and more, the videos impart prosocial life lessons, providing parents with an opportunity to teach and play with their children as they watch together.

© Moonbug Entertainment. All rights Reserved.",2026-05-16T21:00:00.000Z
